L,R,F,M,C
56,60,11,11120,0.804497302
68,20,17,17816,0.502118321
28,332,11,12414,0.7205654909999999
28,400,5,10054,0.889695644
101,116,5,8141,1.0987433979999999
98,40,7,13144,0.680489957
60,10,18,18079,0.494731456
78,185,11,12244,0.7304467490000001
24,187,7,12373,0.7228020690000001
81,414,9,11027,0.8109685320000001
26,81,11,12268,0.72892566
40,48,5,12795,0.698866745
46,156,9,16194,0.552178585
75,28,10,14991,0.596479888
91,193,7,11624,0.769251549
38,13,11,9701,0.9217297190000001
92,109,9,10502,0.8513778329999999
71,27,5,12421,0.719842203
29,66,8,15046,0.594242324
101,17,12,17517,0.510399041
26,7,8,13077,0.6836904490000001
22,57,9,10697,0.8357632979999999
38,677,2,16254,0.55
18,417,2,16254,0.55
14,422,2,16254,0.55
17,449,5,11610,0.77
34,37,11,12811,0.697805792
41,79,10,9719,0.919796275
83,119,17,10298,0.8680316570000001
20,159,9,10097,0.8852421509999999
67,32,6,10484,0.8525524609999999
70,360,6,8122,1.1004801770000001
38,3,8,13660,0.654292826
20,364,7,12460,0.7172913320000001
22,14,10,18562,0.48140125
27,317,3,6173,1.4474323669999998
48,151,9,12093,0.738853882
54,75,9,11006,0.811796293
33,163,11,14050,0.635881851
44,56,12,14470,0.6174160329999999
100,1,15,15322,0.5830824960000001
40,423,5,11154,0.800896539
26,49,7,14393,0.620659348
63,368,7,11780,0.75827674
48,469,8,10471,0.852941457
88,587,5,10385,0.86
37,691,2,5954,1.5
17,68,10,13165,0.678363084
20,541,5,15395,0.580064956
27,43,11,11158,0.800324431
39,257,7,10925,0.8173775740000001
26,26,8,14397,0.620226436
64,324,10,13868,0.643870782
97,155,14,13540,0.6594652879999999
16,278,6,13621,0.6555407089999999
54,103,14,11869,0.75225714
50,94,9,10907,0.818598148
15,190,3,15148,0.589358331
74,32,12,15080,0.592013926
52,377,6,14568,0.612808896
13,2,5,15657,0.570173086
12,13,30,12183,0.7327366
14,33,3,11536,0.7738228159999999
60,49,13,13729,0.650205405
39,36,9,14421,0.618993828
102,187,9,7114,1.2547371379999999
99,594,5,9711,0.919174132
44,74,11,14318,0.623373376
19,359,5,10183,0.876460768
12,48,7,11741,0.7601379779999999
19,400,12,10336,0.863428793
64,68,4,11368,0.785
45,16,15,13159,0.678152595
101,386,7,13772,0.6479559979999999
77,156,12,12422,0.718323136
18,422,8,14750,0.604949153
49,108,13,13739,0.649452653
70,18,7,14608,0.610804354
24,179,5,9524,0.936854263
88,99,6,10838,0.823214615
93,222,11,10927,0.816497666
47,65,6,14356,0.621451658
14,37,7,13236,0.673873527
74,11,8,14720,0.6058872279999999
102,31,20,13619,0.654809457
20,32,10,16975,0.525319588
54,71,7,11080,0.804804152
29,214,8,15936,0.559546938
54,82,7,13280,0.6714096390000001
21,113,8,14121,0.6314170379999999
49,5,17,11880,0.750522727
28,263,8,14563,0.612244043
37,116,10,11389,0.7828545090000001
29,232,9,12195,0.7311111109999999
20,77,9,12195,0.7311111109999999
13,187,11,11452,0.7785443590000001
66,124,11,18853,0.472914125
70,158,19,11476,0.776842105
70,35,8,10181,0.8756281309999999
14,34,8,11528,0.7732729009999999
67,49,10,11624,0.766839298
87,10,14,19081,0.467152665
30,260,10,14068,0.633569093
73,272,10,13008,0.6851975709999999
62,286,8,11841,0.752720209
82,171,6,6374,1.3982146219999998
56,105,12,11808,0.7547162940000001
74,31,12,10893,0.818098779
25,128,12,11214,0.794670055
19,5,10,15086,0.59070529
49,208,11,10389,0.8577668690000001
38,279,11,11823,0.7537249429999999
20,129,8,11520,0.773543403
54,94,15,11107,0.802281444
89,3,11,11336,0.786057692
73,137,8,11677,0.7630958290000001
12,215,4,17036,0.523042381
17,71,6,13035,0.6835688529999999
18,43,7,10309,0.864183723
40,84,6,14394,0.61892872
38,200,8,13436,0.663023221
41,377,10,13567,0.656593204
33,145,6,14692,0.606295943
13,4,7,13621,0.653913075
17,180,5,13215,0.674
12,20,12,11509,0.7738613259999999
37,214,9,11150,0.798700448
24,3,13,15213,0.585367778
12,1,15,16420,0.542334957
68,132,9,15086,0.590252552
85,243,7,15432,0.577014645
17,413,5,12148,0.7329889690000001
14,131,7,15485,0.574977075
12,218,7,10946,0.813372008
17,8,14,17374,0.5124335210000001
22,85,6,15296,0.581969142
30,11,9,12847,0.692893282
49,132,12,18586,0.478860971
34,96,12,15031,0.592053756
41,186,3,21620,0.41157261799999995
16,354,7,14574,0.61051187
96,13,12,16646,0.534492371
38,130,7,10570,0.8416972559999999
93,13,6,11877,0.749023322
79,142,6,10333,0.860824543
87,1,9,15236,0.583775925
111,25,5,11044,0.805288845
80,114,10,13684,0.649921806
79,161,11,12141,0.732482497
95,78,10,12516,0.710512943
18,41,8,11816,0.752558395
22,60,7,16585,0.536115164
98,72,8,14028,0.633782435
52,139,12,15354,0.579038687
40,133,7,13015,0.6830910490000001
24,216,12,11357,0.7827375190000001
33,64,9,10893,0.816001102
12,30,14,15995,0.555708034
61,8,8,11273,0.78845915
19,242,8,13775,0.645229038
62,3,7,12002,0.740538244
18,57,8,15769,0.563629273
12,193,7,9293,0.956386527
109,72,10,13199,0.673307069
105,356,10,13446,0.660917745
20,2,9,11509,0.772092276
43,124,6,13450,0.6606698879999999
91,9,9,14601,0.608572016
92,68,9,13535,0.6564979679999999
92,9,6,11866,0.748819316
32,163,6,14384,0.617727336
71,31,18,12962,0.685489894
34,93,8,9562,0.929187408
62,343,13,15593,0.5697845189999999
68,43,11,12664,0.701551642
36,126,7,10582,0.83951805
12,252,7,12407,0.7160014509999999
81,134,2,8507,1.0441930179999999
24,541,3,9690,0.916666667
64,279,10,13489,0.6584846910000001
26,1,12,12492,0.710947807
89,152,6,14066,0.631337267
80,2,6,17859,0.49722996799999997
13,31,6,13881,0.639701751
16,79,10,13110,0.6772936690000001
80,49,7,12248,0.724927335
83,65,17,10817,0.820783027
12,9,8,12960,0.685050154
17,173,10,10725,0.8276904429999999
31,299,4,8987,0.9877511959999999
90,150,11,13530,0.65605765
25,66,7,12295,0.721922733
24,112,17,13737,0.646093761
48,142,7,11716,0.7575238990000001
41,46,12,15922,0.557359
28,78,12,12672,0.7002840909999999
24,29,15,14624,0.606806619
42,142,10,19511,0.45477423
84,8,12,12809,0.692691077
49,10,9,17969,0.493751461
88,435,6,13092,0.677646654
99,23,10,15682,0.5657282229999999
61,1,14,11036,0.80388456
23,141,5,11767,0.7539066879999999
20,130,9,12939,0.685600124
25,75,9,12284,0.722146695
19,29,13,11866,0.7475686840000001
62,78,10,11742,0.755426673
43,44,10,12648,0.701309298
94,154,10,11959,0.741705828
15,33,5,10385,0.8540000000000001
16,49,11,13094,0.677304109
67,284,4,7102,1.2486496759999999
20,617,2,13247,0.669351551
27,4,16,13582,0.652816964
18,479,4,20659,0.42914468299999997
108,34,9,12910,0.686717273
47,11,10,13744,0.645030559
32,248,6,17028,0.520628964
48,425,6,9961,0.8899508079999999
41,157,11,12436,0.7128337090000001
64,121,10,12649,0.7007383979999999
28,597,8,10519,0.842627626
61,398,10,12068,0.734429897
26,81,10,12287,0.721248474
98,42,7,13014,0.6808752109999999
34,13,7,9457,0.936929259
91,65,9,14307,0.619292654
18,168,7,9899,0.895060107
55,546,8,11320,0.7825353359999999
16,14,10,12163,0.728285785
102,25,11,13133,0.6744384379999999
69,26,12,15542,0.569895123
12,73,7,10181,0.86996464
53,69,19,11020,0.803684211
74,151,13,10844,0.8165778309999999
34,105,12,14669,0.603607608
12,110,14,11512,0.7690531620000001
21,287,6,13261,0.667617827
34,30,12,13634,0.649333284
17,102,10,11355,0.7796230740000001
22,211,8,9618,0.9203711790000001
21,48,10,14819,0.597320332
43,562,3,5901,1.5
13,189,5,6028,1.46833278
44,32,9,12465,0.709970317
72,30,7,17631,0.50191254
56,1,20,14531,0.6089663479999999
17,27,9,14801,0.5978535229999999
24,503,20,12895,0.686157425
16,174,14,18711,0.472860884
13,7,14,11526,0.7675611659999999
56,62,4,8943,0.989161355
91,140,6,17869,0.495019867
43,370,4,10300,0.8586990290000001
39,201,17,10108,0.8749515240000001
18,175,7,10576,0.8361204609999999
72,18,26,9880,0.895
33,186,10,12411,0.7124027070000001
46,77,12,15390,0.574461339
67,71,11,8275,1.068374622
111,544,6,12734,0.69425161
64,467,7,10418,0.848579382
66,4,7,6471,1.366156699
92,443,5,9590,0.921788321
54,76,9,14090,0.627371895
42,433,6,9648,0.916210614
50,179,13,13163,0.671533845
27,95,9,10598,0.834034724
49,124,5,10230,0.8640000000000001
49,64,8,10538,0.838740748
36,47,10,17232,0.512911444
17,13,9,11993,0.736867339
41,177,7,14414,0.613091439
93,84,14,12050,0.7333195020000001
57,34,12,12788,0.690983735
66,118,10,12813,0.689598845
111,33,12,17888,0.49393895299999996
84,230,11,10471,0.8438076590000001
83,81,13,13503,0.654327927
63,93,13,16101,0.548708776
17,108,9,12788,0.690836722
29,20,11,12621,0.6998542109999999
91,165,6,9744,0.906454228
33,132,10,11359,0.7775385159999999
34,510,6,16991,0.519781061
78,28,9,12543,0.704022961
23,281,10,14061,0.627981651
79,291,6,9932,0.889021345
45,4,10,23016,0.383610532
89,140,12,9687,0.911378136
33,23,9,12966,0.68082832
64,33,30,12390,0.712333333
67,142,11,14944,0.590584181
19,81,7,14149,0.6236695170000001
21,48,12,9798,0.90061237
45,278,4,8966,0.9841802359999999
15,363,5,11610,0.76
62,21,8,12573,0.701756939
28,4,7,9795,0.900511485
12,77,7,11807,0.747050902
64,96,10,15905,0.554469035
79,69,12,16047,0.549481523
78,98,8,13100,0.673033588
19,16,14,17375,0.507343885
57,320,7,14654,0.601532005
73,413,6,12429,0.70920428
18,19,5,13355,0.66
20,133,9,10557,0.834832812
47,5,17,15012,0.587069678
41,9,12,12102,0.728230871
18,172,4,11360,0.775788732
31,427,8,18004,0.48943012700000005
59,22,15,16419,0.536642914
22,197,11,13144,0.67035073
69,107,11,13925,0.632743986
85,72,8,13992,0.629702687
47,124,9,9485,0.928828677
55,13,10,10831,0.813386576
28,123,7,12786,0.689002033
22,1,10,10650,0.8270901409999999
85,378,8,13161,0.669288048
84,343,8,11104,0.793232169
38,6,7,7703,1.1434454109999999
15,44,11,14604,0.603082717
24,423,10,9381,0.938833813
83,468,6,12233,0.719897
53,34,14,10227,0.8610560279999999
38,62,10,13355,0.659380007
28,124,11,12470,0.706168404
89,18,16,10531,0.836186497
27,35,16,10216,0.861956735
26,25,7,12202,0.721621046
16,128,7,9407,0.936011481
71,579,7,13358,0.65914059
53,217,8,9785,0.899814001
52,18,17,12240,0.719318627
85,1,15,15188,0.579687253
75,83,10,12759,0.6900407559999999
45,115,7,13142,0.669879775
94,2,14,17746,0.496080243
65,193,10,13417,0.6559909070000001
43,161,7,11409,0.771383995
61,7,8,12142,0.724765278
21,48,8,11788,0.7464913470000001
72,235,8,12944,0.6798192209999999
31,80,10,15946,0.5517490279999999
24,12,10,9266,0.9495111159999999
29,126,10,15828,0.555821961
42,43,8,12240,0.71875
48,230,10,9914,0.887315917
52,20,8,11831,0.743489139
17,90,12,14182,0.620172049
69,9,7,12781,0.688122213
65,63,6,11883,0.740108558
81,188,5,11726,0.749855023
73,62,14,10744,0.818307893
22,424,6,9821,0.8952041540000001
51,287,7,10866,0.809074176
49,49,6,9867,0.890966859
40,33,4,10603,0.8290729040000001
34,2,22,11051,0.795423944
92,34,10,13566,0.647943388
26,275,12,12366,0.710794922
65,513,6,12644,0.695132078
64,200,7,11914,0.737703542
19,311,5,16506,0.5324609229999999
35,170,8,11293,0.778190915
79,272,12,11310,0.777001768
14,186,8,13808,0.636397016
38,156,7,13225,0.664418147
99,56,10,11428,0.768879069
49,58,7,13517,0.650011837
74,105,7,13167,0.667142857
94,15,8,13532,0.6491376
81,322,8,15520,0.565979381
56,27,16,13516,0.649815774
16,321,12,18192,0.48278913799999995
20,62,7,13798,0.63653428
23,82,13,17059,0.5148238470000001
83,198,4,9920,0.885309476
29,20,7,8807,0.9971886000000001
47,2,8,14283,0.614807813
86,208,4,9033,0.97203919
18,99,6,10914,0.804479568
42,21,4,9874,0.889198906
29,71,10,17063,0.514551955
85,480,6,10398,0.844287363
76,108,8,11256,0.779856077
22,39,10,14000,0.627
64,49,9,11238,0.780995729
78,69,7,11776,0.7452522079999999
103,106,10,12012,0.730573593
42,94,7,10688,0.8209655690000001
84,166,11,11937,0.735000419
24,247,9,12729,0.689260743
37,46,14,11018,0.796278816
33,128,6,10720,0.818408582
40,24,17,10787,0.813291925
16,87,5,12782,0.686348772
40,61,7,12168,0.72097551
93,212,5,13626,0.643742845
39,116,11,15006,0.584486206
31,305,11,13653,0.642387754
63,101,7,15082,0.581513725
95,213,13,16815,0.5215319660000001
28,337,10,8977,0.976851955
51,61,16,10264,0.85435795
12,15,12,13945,0.628741484
61,124,11,15036,0.583107209
35,312,5,10605,0.826737388
76,137,9,16676,0.525751979
49,304,6,11973,0.732264261
73,162,6,10888,0.8052231809999999
17,49,8,11640,0.753179553
105,126,6,12316,0.71182608
100,37,19,21441,0.40888018299999995
21,213,6,11538,0.759799792
76,13,6,14622,0.599493913
48,115,11,16558,0.5293978739999999
32,9,13,14813,0.591738338
85,432,8,10653,0.822782315
30,352,5,12898,0.679562723
38,135,8,13531,0.647758481
46,237,14,13586,0.645093479
21,194,10,12548,0.698433216
74,10,15,14982,0.58493926
33,133,12,12746,0.6875364820000001
12,4,14,15064,0.581740574
28,121,7,11983,0.7312467659999999
35,171,5,15311,0.572297041
91,111,10,13061,0.6708751239999999
40,11,7,12056,0.726770902
56,36,11,16560,0.529091787
46,61,10,11655,0.751477477
48,7,10,11917,0.73495091
76,187,11,10936,0.8007900509999999
22,1,14,10364,0.8449507909999999
53,75,18,10768,0.813205795
106,114,5,11909,0.7352649259999999
78,41,9,12289,0.712518512
31,286,9,11973,0.731295415
62,230,7,9815,0.892055018
61,44,8,17222,0.508374173
14,14,9,10285,0.851225085
14,85,5,10450,0.8376861240000001
24,26,9,12195,0.717777778
24,412,5,9835,0.89
96,4,7,15236,0.574495274
32,155,7,14518,0.602905359
56,131,8,12066,0.725323222
44,127,12,13654,0.6409462429999999
29,701,3,6520,1.341947853
47,170,9,9151,0.956034313
53,138,7,13318,0.65686064
55,485,6,10923,0.800869724
89,129,12,13343,0.655608184
72,66,10,10876,0.8042745490000001
39,177,7,12684,0.689568748
46,286,11,15335,0.570359961
93,57,8,13838,0.632056656
44,90,12,13101,0.667608579
66,295,9,9712,0.900521005
110,137,6,12333,0.7091048409999999
58,214,16,9305,0.939737775
76,20,11,15330,0.570386823
84,67,9,10226,0.855077254
71,20,14,13600,0.642942647
15,32,10,14191,0.61606793
75,7,9,13328,0.655926621
101,12,12,14469,0.60419172
41,189,4,6821,1.2815305670000001
68,66,6,12387,0.705660773
107,221,5,11893,0.7349449259999999
55,112,11,10495,0.8327756070000001
47,11,6,9940,0.879267606
67,187,7,7306,1.196242814
14,88,10,11463,0.762319637
85,189,10,13981,0.624999642
52,38,12,13952,0.626262185
29,176,7,9229,0.94672879
28,122,11,15339,0.569546907
18,92,17,12631,0.6915493629999999
78,159,7,10363,0.8428350859999999
47,420,11,10119,0.863118885
18,173,8,11080,0.788250903
32,307,13,14124,0.618344662
33,267,9,11854,0.7367192509999999
16,443,8,16130,0.541416615
34,122,9,12166,0.717789742
12,19,8,15100,0.578308609
30,22,6,16287,0.536106097
79,33,9,11783,0.7410073840000001
31,120,21,8635,1.011096699
42,17,6,13932,0.6266666670000001
20,1,16,10561,0.8265874440000001
27,20,8,11853,0.7364844340000001
38,83,10,12494,0.698643349
25,41,7,16435,0.531108001
73,201,7,8879,0.9829992120000001
13,121,9,16285,0.535955173
63,1,15,15752,0.554087735
32,137,14,12292,0.710047999
69,91,15,19000,0.45935
29,49,6,14054,0.620971965
80,145,8,11585,0.7533025459999999
39,95,4,10670,0.817757263
12,189,5,5988,1.457059118
81,149,10,12544,0.695461575
54,43,8,13446,0.648796668
74,168,6,11176,0.780560129
52,3,13,15580,0.559910783
65,101,7,11266,0.7742517309999999
32,132,8,16120,0.5411098010000001
40,619,4,10572,0.825
21,354,4,10572,0.825
76,3,12,14433,0.604272154
18,551,3,9690,0.9
55,156,8,12769,0.682960294
74,108,9,12425,0.701854326
100,136,8,14737,0.591741874
22,265,7,11838,0.736644703
36,77,9,10753,0.8109420629999999
78,27,15,12043,0.724051316
90,157,7,13814,0.631148111
40,80,7,12998,0.670770888
17,286,8,9967,0.8747235879999999
49,27,11,11206,0.777998394
53,116,11,9649,0.9034490620000001
88,148,20,12807,0.680648083
70,89,11,12657,0.688692423
18,206,11,18010,0.483931149
13,47,5,11372,0.766395533
39,61,6,12091,0.7208121740000001
14,140,6,11686,0.7457504709999999
59,103,10,12143,0.717671086
18,225,11,13284,0.656026046
35,36,5,15051,0.5789641879999999
104,103,12,11556,0.754048114
21,242,10,12925,0.67415087
100,80,10,10513,0.82879863
14,156,4,6405,1.3603497269999998
34,117,10,12674,0.687425438
48,19,16,15405,0.565552743
31,75,13,18914,0.46062810600000004
81,36,9,12076,0.7213448159999999
19,38,12,24818,0.350985172
69,127,6,13974,0.623325462
21,4,8,12465,0.6987565179999999
21,67,16,10369,0.839809046
20,93,7,11073,0.78638761
19,371,5,11610,0.75
40,410,9,13234,0.657964334
18,23,15,10997,0.7917568429999999
20,3,6,12804,0.68
13,2,7,12866,0.676684284
30,367,8,16408,0.530597879
19,261,8,11089,0.785081612
29,67,9,11225,0.775556347
44,7,11,11322,0.768903021
31,54,6,9933,0.876345515
85,38,8,9272,0.9387543140000001
68,52,6,12603,0.6905824009999999
26,128,10,13408,0.649079654
23,226,9,11249,0.773653658
12,31,14,9635,0.903201868
20,16,7,15146,0.574558299
30,158,9,10272,0.847058022
107,12,9,15934,0.546031756
13,30,13,14853,0.585754393
15,1,12,13584,0.640444641
18,10,10,11339,0.7671575979999999
76,151,14,13671,0.636259966
44,132,15,9918,0.8770114940000001
17,410,2,12684,0.685745822
18,171,8,9275,0.937785445
27,58,7,11466,0.7585714290000001
14,25,8,11015,0.789620517
39,40,12,11398,0.763024215
14,241,4,9636,0.9025
56,52,10,14230,0.611082923
54,10,8,15835,0.549095674
19,113,10,13480,0.645
37,153,5,11090,0.784
55,152,8,10545,0.824494073
14,25,7,10045,0.865445495
50,556,5,13284,0.654351099
76,45,6,12282,0.7077324540000001
31,469,9,13056,0.665766697
96,138,10,10453,0.831524921
19,384,6,15968,0.544282315
68,271,4,6320,1.375110759
68,143,9,11100,0.782940541
78,49,6,12754,0.681375255
84,107,8,16236,0.535226041
52,54,5,15489,0.561032991
42,3,11,11485,0.756623422
41,73,6,9291,0.9351092459999999
19,77,10,12507,0.694648597
38,232,11,9721,0.893636457
73,396,5,8687,1.0
35,102,8,10065,0.862978639
37,42,5,7050,1.23192766
19,31,11,10752,0.807753906
21,163,8,11837,0.733707865
40,25,10,11541,0.7524971840000001
20,519,7,13110,0.662414188
78,164,9,16189,0.536416085
26,379,8,21376,0.40625
67,326,7,10217,0.849921699
41,3,15,9686,0.896461904
47,30,14,10626,0.817142857
92,67,4,7767,1.117914253
64,486,12,10064,0.862738474
100,233,8,11002,0.789159244
21,3,11,13349,0.650367818
23,311,8,11944,0.726712157
71,70,11,13303,0.652460347
48,42,13,13033,0.6658727839999999
30,285,15,9824,0.8832685259999999
37,16,7,9467,0.916561741
96,2,10,10214,0.849483062
80,131,6,10166,0.8534703920000001
20,133,7,13479,0.643656799
14,93,5,13711,0.632744512
35,46,10,11363,0.763482355
65,160,7,9776,0.887417144
28,181,10,12719,0.68203711
19,6,21,16313,0.531768528
18,1,9,14761,0.587668857
27,114,11,9635,0.90031863
67,1,8,11739,0.7389181359999999
82,3,15,13583,0.638603401
35,24,14,13365,0.649009353
95,348,12,12838,0.675627045
81,10,12,18287,0.474229234
44,34,8,10464,0.82875
22,77,8,20215,0.42898788
81,165,6,8960,0.967830357
39,553,7,11084,0.782298809
73,221,9,11298,0.767472119
75,115,8,15600,0.555814744
17,20,5,16735,0.518111144
73,44,9,12889,0.672705408
43,404,8,15738,0.55088639
55,32,7,10663,0.813023539
17,65,12,12586,0.688683458
21,143,8,12209,0.709944303
14,12,10,15633,0.554434849
48,42,12,14915,0.581116326
66,25,4,9021,0.960691719
34,79,17,13717,0.6317875629999999
61,280,5,13286,0.6522482310000001
21,34,11,12179,0.711532145
91,76,10,13754,0.630050894
39,123,10,12994,0.666898569
64,451,3,10824,0.800545085
110,96,11,14803,0.585327299
31,97,9,11612,0.74612556
18,4,12,12639,0.685470369
57,71,7,9841,0.880342445
23,18,10,15151,0.571791961
36,2,25,13118,0.660400976
17,15,6,12193,0.710500287
27,376,7,11913,0.727104843
12,34,11,12922,0.670313419
99,2,8,14161,0.611608643
48,10,8,9481,0.9134753720000001
48,120,9,10054,0.8613994429999999
95,35,5,9966,0.8689464179999999
54,218,6,11571,0.7484141390000001
110,51,15,15409,0.561991044
14,49,8,11120,0.77875
16,4,15,14381,0.602152145
22,191,6,15815,0.547550427
16,254,6,13131,0.659462341
72,19,10,9920,0.872917339
30,193,11,11359,0.762194735
76,3,10,17957,0.482135101
30,11,7,12935,0.669294163
45,26,14,12428,0.696583521
66,30,12,14780,0.585687415
35,482,10,9437,0.917272438
86,19,10,13333,0.64919373
71,106,7,10142,0.8533869059999999
27,5,9,10786,0.802430002
78,27,10,10812,0.8004901959999999
93,107,2,6138,1.41
95,51,8,14005,0.617945734
26,2,8,10378,0.8338851420000001
31,70,6,10526,0.822134714
22,9,13,13032,0.66401857
34,102,7,9984,0.8667337740000001
87,136,5,16198,0.534217805
35,120,7,9247,0.935765113
45,412,8,12081,0.716240377
22,86,10,10563,0.819074127
87,37,9,11785,0.7341374629999999
22,476,7,13593,0.636482013
69,76,6,11175,0.774200447
42,168,9,10423,0.830043174
32,105,16,13263,0.652288321
12,44,12,12606,0.686239886
33,154,12,12165,0.7110933
37,124,13,10983,0.787610853
80,105,18,13494,0.641044168
48,381,12,12003,0.720611514
20,33,7,11226,0.770464101
55,2,9,11630,0.743699054
19,41,7,9633,0.897869822
36,5,10,11011,0.785499955
27,89,13,10642,0.8125314790000001
98,29,13,17214,0.502263855
23,20,13,8970,0.9638461540000001
26,180,5,12913,0.669391311
48,125,6,10755,0.8036755
48,556,2,5762,1.5
52,159,7,9960,0.867731928
13,69,12,12926,0.668583475
35,372,7,11481,0.7527131779999999
32,4,6,6987,1.236805496
31,47,12,17041,0.507077049
70,56,10,10220,0.8454491190000001
81,71,5,10980,0.786920765
33,24,8,13181,0.6554517870000001
109,294,8,14550,0.593771134
32,195,8,13057,0.661616757
41,132,12,13568,0.636674528
29,150,6,12712,0.679539805
65,186,10,12040,0.717425249
43,183,5,14312,0.60341322
35,125,8,13842,0.623827482
14,7,7,12419,0.6952170059999999
20,113,11,13321,0.6481112529999999
41,95,6,13144,0.65680843
49,4,19,14756,0.585054215
76,11,8,10908,0.7914228090000001
107,23,12,15696,0.55
43,124,9,12491,0.6910599629999999
52,86,9,10319,0.8365015990000001
15,2,7,10919,0.790519278
16,114,6,9552,0.903479899
101,78,12,11580,0.7452012090000001
72,23,11,11401,0.7568441359999999
31,429,8,10566,0.8164537190000001
15,6,8,13918,0.6197736739999999
34,604,2,12174,0.7085427959999999
100,37,3,6117,1.41
85,250,9,13703,0.62937313
19,89,14,16204,0.532180326
67,175,6,9647,0.893894475
48,514,9,13311,0.647802569
24,401,10,10114,0.8525706940000001
43,11,7,9925,0.868793955
86,158,9,12292,0.701483078
26,84,14,12544,0.687372449
95,83,9,14487,0.595170843
32,308,8,11345,0.7599779640000001
27,274,8,16184,0.532718117
15,67,6,11538,0.74716762
19,213,5,11222,0.768183033
80,6,6,11185,0.770677693
84,194,12,11292,0.763354587
35,24,9,11416,0.7550560620000001
63,67,7,11225,0.7678610240000001
69,156,10,14274,0.603820233
38,70,12,11784,0.731361168
23,339,9,16666,0.5170826829999999
82,202,11,14310,0.602184486
74,59,8,11752,0.733230088
62,86,9,12829,0.671658742
71,67,16,14070,0.612412225
95,226,6,11107,0.775774737
16,90,8,12525,0.68794491
24,363,11,14146,0.609062633
60,202,10,13547,0.6359563
53,22,11,11521,0.747762347
50,24,12,11512,0.74834173
63,157,6,13042,0.660510658
103,42,11,17134,0.502757675
34,75,7,14099,0.610928435
56,606,6,12352,0.697328368
79,175,6,10133,0.850003947
23,37,16,10384,0.829375
45,259,11,16231,0.53059639
18,141,6,10610,0.8115730440000001
38,80,9,8988,0.958010681
12,188,4,15360,0.560546875
23,252,9,12378,0.695537243
99,21,8,15039,0.572458275
52,19,13,11265,0.76422814
18,36,13,9618,0.895021834
102,32,9,14233,0.6047965989999999
28,35,8,13967,0.616297702
90,85,14,14356,0.5995736970000001
65,127,9,15472,0.556309462
21,502,6,9394,0.916244411
73,528,9,10985,0.783500228
30,80,12,11513,0.74749848
75,120,7,11733,0.733340152
67,4,9,14677,0.586228793
29,21,7,11688,0.7361036959999999
16,309,2,7322,1.175
68,205,11,11962,0.7191932790000001
17,2,8,12229,0.703482705
46,70,9,11510,0.747419635
87,169,2,8747,0.983513205
17,229,9,18194,0.472799824
21,109,8,12759,0.674196254
84,499,4,10228,0.8410246379999999
24,77,8,11318,0.759964658
16,5,13,17288,0.497521981
46,34,8,14012,0.6137839
76,71,13,10934,0.786545637
59,4,17,13907,0.6183137989999999
27,131,8,11764,0.730847501
47,42,10,10344,0.8311620259999999
14,15,8,12398,0.6933940959999999
15,122,7,10525,0.816761995
24,97,6,11494,0.747894554
96,139,8,12963,0.663128905
44,89,8,12275,0.700232179
105,93,14,12049,0.713352975
47,24,11,16791,0.511846823
32,20,16,17180,0.500224098
35,37,11,19890,0.431982906
102,243,12,17176,0.500227643
70,25,10,17111,0.502127287
14,25,8,11394,0.753913463
14,72,10,12470,0.6888516440000001
38,266,8,9607,0.894131363
80,242,7,9978,0.860873923
53,144,9,13125,0.654439619
12,247,5,10295,0.8342797470000001
69,150,6,12161,0.706265932
48,188,8,11557,0.7431634509999999
41,159,11,11500,0.74684087
52,319,9,14683,0.584921338
63,64,9,10702,0.802498598
82,3,10,11016,0.779530683
27,597,6,9645,0.890331778
29,7,10,14991,0.572819025
29,30,10,15937,0.538728744
26,409,7,10261,0.836721567
30,367,10,12520,0.685646965
13,33,14,15296,0.5611905070000001
17,148,7,11466,0.7485714290000001
46,151,8,15029,0.5710453120000001
105,57,15,11931,0.7192925990000001
43,1,14,11688,0.734198323
82,21,8,10068,0.852333135
15,6,10,11921,0.719760926
81,43,11,10800,0.794405556
60,307,13,10532,0.8146031140000001
12,23,5,10066,0.8522640570000001
63,174,10,12767,0.671787421
40,17,8,10884,0.787960309
46,170,10,19670,0.436
27,400,12,15346,0.558842695
27,171,8,10373,0.826713583
74,46,4,11524,0.7440905940000001
51,4,12,13582,0.631292151
60,193,9,10461,0.819601377
71,64,12,9947,0.8619362620000001
50,4,11,12023,0.7130375109999999
80,270,14,9370,0.9148057629999999
24,360,9,12316,0.695956479
78,26,10,14349,0.597334309
64,165,11,10455,0.8197924440000001
91,40,9,12501,0.685612351
20,62,11,10125,0.8464592590000001
12,132,5,13037,0.657385902
70,18,11,14984,0.571831954
64,100,8,9940,0.8619959759999999
14,114,6,10779,0.794860377
33,555,8,10491,0.8166428370000001
104,334,5,10208,0.83924373
14,94,14,10856,0.7891295140000001
83,133,9,10481,0.817342811
45,99,13,14010,0.6113640260000001
52,18,15,11541,0.742142795
35,5,10,9330,0.9179999999999999
13,72,6,13340,0.642014993
31,47,4,6730,1.272485884
14,330,6,10394,0.8238839720000001
78,306,8,11195,0.7647789190000001
22,313,9,15099,0.567034241
39,107,11,13797,0.620532725
26,558,3,9520,0.899264706
65,68,9,11837,0.723228014
106,4,6,9599,0.8918199809999999
16,140,10,14560,0.587925137
